block_2010,COUNTYFP,vtd_2010,vtd_name_2010,pop_2010
550790182001010,079,0321,Milwaukee - C 239,77
550790182001011,079,0321,Milwaukee - C 239,93
550790182001012,079,0321,Milwaukee - C 239,116
550790182001013,079,0336,Milwaukee - C 252,68
550790182002000,079,0567,Bayside - V9999,0
550790182002001,079,0567,Bayside - V9999,0
550790182002002,079,0321,Milwaukee - C 239,0
550790182002003,079,0321,Milwaukee - C 239,36
550790182002004,079,0321,Milwaukee - C 239,3
550790182002005,079,0336,Milwaukee - C 252,71
550790182002006,079,0336,Milwaukee - C 252,64
550790182002007,079,0336,Milwaukee - C 252,62
550790182002008,079,0336,Milwaukee - C 252,42
550790182002009,079,0336,Milwaukee - C 252,43
550790182002010,079,0336,Milwaukee - C 252,81
550790182002011,079,0336,Milwaukee - C 252,0
550790182002012,079,0336,Milwaukee - C 252,95
550790182002013,079,0336,Milwaukee - C 252,69
550790182002014,079,0336,Milwaukee - C 252,93
550790182002015,079,0336,Milwaukee - C 252,0
550790182002016,079,0336,Milwaukee - C 252,49
550790182002017,079,0336,Milwaukee - C 252,0
550790182002018,079,0336,Milwaukee - C 252,13
550790182002019,079,0336,Milwaukee - C 252,3
550790183001000,079,0321,Milwaukee - C 239,102
550790183001001,079,0321,Milwaukee - C 239,158
550790183001002,079,0321,Milwaukee - C 239,183
550790183001003,079,0321,Milwaukee - C 239,0
550790183001004,079,0323,Milwaukee - C 240,33
550790183001005,079,0336,Milwaukee - C 252,40
550790183001006,079,0336,Milwaukee - C 252,93
550790183001007,079,0336,Milwaukee - C 252,109
550790183001008,079,0336,Milwaukee - C 252,12
550790183001009,079,0336,Milwaukee - C 252,0
550790183001010,079,0335,Milwaukee - C 251,39
550790183001011,079,0335,Milwaukee - C 251,71
550790183001012,079,0335,Milwaukee - C 251,61
550790183001013,079,0335,Milwaukee - C 251,71
550790183002000,079,0323,Milwaukee - C 240,40
550790183002001,079,0335,Milwaukee - C 251,79
550790183002002,079,0335,Milwaukee - C 251,66
550790183002003,079,0335,Milwaukee - C 251,59
550790183002004,079,0335,Milwaukee - C 251,75
550790183002005,079,0335,Milwaukee - C 251,98
550790183002006,079,0335,Milwaukee - C 251,98
550790183002007,079,0335,Milwaukee - C 251,53
550790183002008,079,0335,Milwaukee - C 251,58
550790183002009,079,0335,Milwaukee - C 251,54
550790183002010,079,0335,Milwaukee - C 251,50
550790183003000,079,0323,Milwaukee - C 240,84
550790183003001,079,0323,Milwaukee - C 240,117
550790183003002,079,0323,Milwaukee - C 240,17
550790183003003,079,0323,Milwaukee - C 240,65
550790183003004,079,0323,Milwaukee - C 240,66
550790183003005,079,0323,Milwaukee - C 240,99
550790183003006,079,0323,Milwaukee - C 240,77
550790183003007,079,0323,Milwaukee - C 240,53
550790183003008,079,0323,Milwaukee - C 240,18
550790183003009,079,0323,Milwaukee - C 240,46
550790184001000,079,0323,Milwaukee - C 240,107
550790184001001,079,0323,Milwaukee - C 240,111
550790184001002,079,0323,Milwaukee - C 240,55
550790184001003,079,0323,Milwaukee - C 240,0
550790184001004,079,0323,Milwaukee - C 240,24
550790184001005,079,0323,Milwaukee - C 240,40
550790184001006,079,0324,Milwaukee - C 241,134
550790184001007,079,0324,Milwaukee - C 241,129
550790184001008,079,0323,Milwaukee - C 240,0
550790184001009,079,0323,Milwaukee - C 240,0
550790184001010,079,0324,Milwaukee - C 241,120
550790184002000,079,0324,Milwaukee - C 241,98
550790184002001,079,0324,Milwaukee - C 241,88
550790184002002,079,0324,Milwaukee - C 241,52
550790184002003,079,0317,Milwaukee - C 235,7
550790184002004,079,0324,Milwaukee - C 241,66
550790184002005,079,0324,Milwaukee - C 241,60
550790184002006,079,0324,Milwaukee - C 241,65
550790184002007,079,0324,Milwaukee - C 241,0
550790184002008,079,0324,Milwaukee - C 241,59
550790184002009,079,0324,Milwaukee - C 241,40
550790184002010,079,0324,Milwaukee - C 241,54
550790184002011,079,0324,Milwaukee - C 241,95
550790185001000,079,0317,Milwaukee - C 235,0
550790185001001,079,0325,Milwaukee - C 242,0
550790185001002,079,0325,Milwaukee - C 242,0
550790185001003,079,0317,Milwaukee - C 235,0
550790185001004,079,0325,Milwaukee - C 242,0
550790185001005,079,0325,Milwaukee - C 242,1
550790185001006,079,0325,Milwaukee - C 242,0
550790185001007,079,0325,Milwaukee - C 242,0
550790185001008,079,0325,Milwaukee - C 242,8
550790185001009,079,0325,Milwaukee - C 242,2
550790185001010,079,0325,Milwaukee - C 242,0
550790185001011,079,0325,Milwaukee - C 242,0
550790185001012,079,0325,Milwaukee - C 242,0
550790185001013,079,0325,Milwaukee - C 242,0
550790185001014,079,0325,Milwaukee - C 242,0
550790185001015,079,0325,Milwaukee - C 242,0
550790185001016,079,0325,Milwaukee - C 242,0
550790185001017,079,0325,Milwaukee - C 242,0
550790185001018,079,0325,Milwaukee - C 242,0
550790185001019,079,0325,Milwaukee - C 242,36
550790185001020,079,0325,Milwaukee - C 242,0
550790185001021,079,0325,Milwaukee - C 242,0
550790185001022,079,0325,Milwaukee - C 242,0
550790185001023,079,0325,Milwaukee - C 242,0
550790185001024,079,0325,Milwaukee - C 242,43
550790185001025,079,0325,Milwaukee - C 242,47
550790185001026,079,0325,Milwaukee - C 242,47
550790185001027,079,0325,Milwaukee - C 242,33
550790185001028,079,0325,Milwaukee - C 242,55
550790185001029,079,0001,Milwaukee - C 217,86
550790185001030,079,0001,Milwaukee - C 217,0
550790185001031,079,0001,Milwaukee - C 217,65
550790185001032,079,0001,Milwaukee - C 217,61
550790185001033,079,0001,Milwaukee - C 217,48
550790185001034,079,0001,Milwaukee - C 217,77
550790185001035,079,0001,Milwaukee - C 217,76
550790185001036,079,0001,Milwaukee - C 217,29
550790185001037,079,0001,Milwaukee - C 217,22
550790185001038,079,0001,Milwaukee - C 217,49
550790185002000,079,0001,Milwaukee - C 217,70
550790185002001,079,0001,Milwaukee - C 217,0
550790185002002,079,0001,Milwaukee - C 217,0
550790185002003,079,0001,Milwaukee - C 217,0
550790185002004,079,0001,Milwaukee - C 217,122
550790185002005,079,0001,Milwaukee - C 217,75
550790185002006,079,0001,Milwaukee - C 217,34
550790185002007,079,0001,Milwaukee - C 217,100
550790185002008,079,0001,Milwaukee - C 217,52
550790185002009,079,0001,Milwaukee - C 217,20
550790185002010,079,0001,Milwaukee - C 217,45
550790185002011,079,0001,Milwaukee - C 217,70
550790185002012,079,0001,Milwaukee - C 217,36
550790185002013,079,0001,Milwaukee - C 217,31
550790185002014,079,0001,Milwaukee - C 217,85
550790185002015,079,0001,Milwaukee - C 217,108
550790186001000,079,0194,Milwaukee - C 142,159
550790186001001,079,0194,Milwaukee - C 142,212
550790186001002,079,0194,Milwaukee - C 142,158
550790186001003,079,0194,Milwaukee - C 142,198
550790186001004,079,0193,Milwaukee - C 141,199
550790186001005,079,0193,Milwaukee - C 141,198
550790186002000,079,0194,Milwaukee - C 142,112
550790186002001,079,0194,Milwaukee - C 142,93
550790186002002,079,0194,Milwaukee - C 142,52
550790186002003,079,0194,Milwaukee - C 142,154
550790186002004,079,0194,Milwaukee - C 142,203
550790186002005,079,0193,Milwaukee - C 141,0
550790186002006,079,0194,Milwaukee - C 142,81
550790186002007,079,0194,Milwaukee - C 142,140
550790186002008,079,0194,Milwaukee - C 142,58
550790186003000,079,0194,Milwaukee - C 142,0
550790186003001,079,0194,Milwaukee - C 142,138
550790186003002,079,0194,Milwaukee - C 142,0
550790186003003,079,0194,Milwaukee - C 142,265
550790186003004,079,0194,Milwaukee - C 142,0
550790186003005,079,0194,Milwaukee - C 142,144
550790186003006,079,0194,Milwaukee - C 142,105
550790186003007,079,0194,Milwaukee - C 142,147
550790186003008,079,0194,Milwaukee - C 142,29
550790186003009,079,0194,Milwaukee - C 142,155
550790187001000,079,0193,Milwaukee - C 141,162
550790187001001,079,0193,Milwaukee - C 141,171
550790187001002,079,0193,Milwaukee - C 141,178
550790187001003,079,0193,Milwaukee - C 141,206
550790187001004,079,0193,Milwaukee - C 141,220
550790187001005,079,0193,Milwaukee - C 141,104
550790187002000,079,0193,Milwaukee - C 141,143
550790187002001,079,0193,Milwaukee - C 141,13
550790187002002,079,0193,Milwaukee - C 141,67
550790187002003,079,0193,Milwaukee - C 141,36
550790187002004,079,0193,Milwaukee - C 141,54
550790187002005,079,0193,Milwaukee - C 141,142
550790187002006,079,0193,Milwaukee - C 141,146
550790187002007,079,0193,Milwaukee - C 141,205
550790187002008,079,0193,Milwaukee - C 141,162
550790187002009,079,0193,Milwaukee - C 141,140
550790187003000,079,0194,Milwaukee - C 142,152
550790187003001,079,0194,Milwaukee - C 142,72
550790187003002,079,0194,Milwaukee - C 142,494
550790187003003,079,0327,Milwaukee - C 244,230
550790187003004,079,0327,Milwaukee - C 244,123
550790187003005,079,0194,Milwaukee - C 142,61
550790187003006,079,0194,Milwaukee - C 142,173
550790187003007,079,0194,Milwaukee - C 142,217
550790187003008,079,0195,Milwaukee - C 143,120
550790187003009,079,0195,Milwaukee - C 143,85
550790188001000,079,0192,Milwaukee - C 140,177
550790188001001,079,0192,Milwaukee - C 140,211
550790188001002,079,0192,Milwaukee - C 140,288
550790188001003,079,0192,Milwaukee - C 140,167
550790188001004,079,0192,Milwaukee - C 140,25
550790188001005,079,0192,Milwaukee - C 140,0
550790188002000,079,0192,Milwaukee - C 140,112
550790188002001,079,0192,Milwaukee - C 140,213
550790188002002,079,0192,Milwaukee - C 140,17
550790188002003,079,0192,Milwaukee - C 140,168
550790188002004,079,0192,Milwaukee - C 140,138
550790188002005,079,0192,Milwaukee - C 140,145
550790188002006,079,0192,Milwaukee - C 140,164
550790188002007,079,0192,Milwaukee - C 140,143
550790188002008,079,0192,Milwaukee - C 140,61
550790188002009,079,0192,Milwaukee - C 140,37
550790189001000,079,0196,Milwaukee - C 144,94
550790189001001,079,0196,Milwaukee - C 144,166
550790189001002,079,0196,Milwaukee - C 144,86
550790189001003,079,0050,Milwaukee - C 138,7
550790189001004,079,0050,Milwaukee - C 138,91
550790189001005,079,0196,Milwaukee - C 144,165
550790189001006,079,0196,Milwaukee - C 144,62
550790189001007,079,0196,Milwaukee - C 144,136
550790189001008,079,0196,Milwaukee - C 144,134
550790189001009,079,0196,Milwaukee - C 144,3
550790189001010,079,0196,Milwaukee - C 144,0
550790189001011,079,0196,Milwaukee - C 144,1
550790189001012,079,0196,Milwaukee - C 144,20
550790189001013,079,0196,Milwaukee - C 144,0
550790189001014,079,0196,Milwaukee - C 144,0
550790189001015,079,0196,Milwaukee - C 144,0
550790189001016,079,0196,Milwaukee - C 144,0
550790189001017,079,0239,Milwaukee - C 183,0
550790189001018,079,0238,Milwaukee - C 182,0
550790189001019,079,0238,Milwaukee - C 182,0
550790189001020,079,0238,Milwaukee - C 182,138
550790189001021,079,0238,Milwaukee - C 182,144
550790189001022,079,0196,Milwaukee - C 144,43
550790189001023,079,0196,Milwaukee - C 144,115
550790189001024,079,0196,Milwaukee - C 144,49
550790189001025,079,0196,Milwaukee - C 144,0
550790189001026,079,0196,Milwaukee - C 144,0
550790189001027,079,0196,Milwaukee - C 144,15
550790189001028,079,0196,Milwaukee - C 144,63
550790189001029,079,0196,Milwaukee - C 144,55
550790189001030,079,0196,Milwaukee - C 144,48
550790190001000,079,0238,Milwaukee - C 182,0
550790190001001,079,0238,Milwaukee - C 182,0
550790190001002,079,0238,Milwaukee - C 182,0
550790190001003,079,0238,Milwaukee - C 182,0
550790190001004,079,0239,Milwaukee - C 183,679
550790190001005,079,0239,Milwaukee - C 183,0
550790190001006,079,0239,Milwaukee - C 183,60
550790190001007,079,0239,Milwaukee - C 183,15
550790190001008,079,0239,Milwaukee - C 183,52
550790190001009,079,0239,Milwaukee - C 183,0
550790190001010,079,0239,Milwaukee - C 183,0
550790190001011,079,0197,Milwaukee - C 145,0
550790190001012,079,0197,Milwaukee - C 145,0
550790190001013,079,0197,Milwaukee - C 145,0
550790190001014,079,0239,Milwaukee - C 183,0
550790190001015,079,0238,Milwaukee - C 182,0
550790190001016,079,0197,Milwaukee - C 145,0
550790190002000,079,0197,Milwaukee - C 145,2
550790190002001,079,0197,Milwaukee - C 145,0
550790190002002,079,0197,Milwaukee - C 145,26
550790190002003,079,0197,Milwaukee - C 145,42
550790190002004,079,0197,Milwaukee - C 145,94
550790190002005,079,0197,Milwaukee - C 145,74
550790190002006,079,0197,Milwaukee - C 145,75
550790190002007,079,0197,Milwaukee - C 145,48
550790190002008,079,0197,Milwaukee - C 145,37
550790190002009,079,0197,Milwaukee - C 145,78
550790190002010,079,0197,Milwaukee - C 145,23
550790190002011,079,0197,Milwaukee - C 145,114
550790190002012,079,0197,Milwaukee - C 145,71
550790190002013,079,0197,Milwaukee - C 145,79
550790190002014,079,0197,Milwaukee - C 145,94
550790190002015,079,0197,Milwaukee - C 145,13
550790190002016,079,0197,Milwaukee - C 145,0
550790190003000,079,0197,Milwaukee - C 145,72
550790190003001,079,0197,Milwaukee - C 145,84
550790190003002,079,0197,Milwaukee - C 145,72
550790190003003,079,0197,Milwaukee - C 145,66
550790190003004,079,0197,Milwaukee - C 145,93
550790190003005,079,0198,Milwaukee - C 146,72
550790190003006,079,0198,Milwaukee - C 146,0
550790190003007,079,0198,Milwaukee - C 146,72
550790190003008,079,0198,Milwaukee - C 146,72
550790190003009,079,0198,Milwaukee - C 146,96
550790190003010,079,0197,Milwaukee - C 145,93
550790190003011,079,0197,Milwaukee - C 145,85
550790190003012,079,0197,Milwaukee - C 145,98
550790190003013,079,0197,Milwaukee - C 145,81
550790190003014,079,0197,Milwaukee - C 145,68
550790190003015,079,0197,Milwaukee - C 145,45
550790190004000,079,0198,Milwaukee - C 146,66
550790190004001,079,0198,Milwaukee - C 146,86
550790190004002,079,0198,Milwaukee - C 146,66
550790190004003,079,0198,Milwaukee - C 146,63
550790190004004,079,0198,Milwaukee - C 146,79
550790190004005,079,0198,Milwaukee - C 146,67
550790190004006,079,0198,Milwaukee - C 146,95
550790190004007,079,0198,Milwaukee - C 146,81
550790190004008,079,0198,Milwaukee - C 146,59
550790190004009,079,0198,Milwaukee - C 146,73
550790190004010,079,0198,Milwaukee - C 146,82
550790190004011,079,0198,Milwaukee - C 146,82
550790190005000,079,0239,Milwaukee - C 183,53
550790190005001,079,0239,Milwaukee - C 183,132
550790190005002,079,0239,Milwaukee - C 183,142
550790190005003,079,0239,Milwaukee - C 183,0
550790190005004,079,0239,Milwaukee - C 183,69
550790190005005,079,0198,Milwaukee - C 146,51
550790190005006,079,0198,Milwaukee - C 146,54
550790190005007,079,0198,Milwaukee - C 146,26
550790190005008,079,0198,Milwaukee - C 146,69
550790190005009,079,0198,Milwaukee - C 146,69
550790190005010,079,0198,Milwaukee - C 146,70
550790190005011,079,0198,Milwaukee - C 146,66
550790191001000,079,0251,Milwaukee - C 200,36
550790191001001,079,0251,Milwaukee - C 200,182
550790191001002,079,0251,Milwaukee - C 200,135
550790191001003,079,0251,Milwaukee - C 200,64
550790191001004,079,0251,Milwaukee - C 200,66
550790191001005,079,0251,Milwaukee - C 200,80
550790191001006,079,0251,Milwaukee - C 200,0
550790191001007,079,0251,Milwaukee - C 200,58
550790191001008,079,0251,Milwaukee - C 200,84
550790191001009,079,0251,Milwaukee - C 200,66
550790191001010,079,0251,Milwaukee - C 200,44
550790191001011,079,0251,Milwaukee - C 200,68
550790191001012,079,0251,Milwaukee - C 200,62
550790191002000,079,0251,Milwaukee - C 200,79
550790191002001,079,0251,Milwaukee - C 200,26
550790191002002,079,0251,Milwaukee - C 200,82
550790191002003,079,0251,Milwaukee - C 200,72
550790191002004,079,0251,Milwaukee - C 200,308
550790191002005,079,0251,Milwaukee - C 200,217
550790191002006,079,0251,Milwaukee - C 200,142
550790191002007,079,0251,Milwaukee - C 200,65
550790191002008,079,0251,Milwaukee - C 200,413
550790191002009,079,0251,Milwaukee - C 200,2
550790191002010,079,0251,Milwaukee - C 200,47
550790191002011,079,0251,Milwaukee - C 200,0
550790191002012,079,0251,Milwaukee - C 200,51
550790191002013,079,0251,Milwaukee - C 200,69
550790191002014,079,0251,Milwaukee - C 200,41
550790191002015,079,0251,Milwaukee - C 200,14
550790191002016,079,0251,Milwaukee - C 200,15
550790191003000,079,0251,Milwaukee - C 200,96
550790191003001,079,0251,Milwaukee - C 200,41
550790191003002,079,0251,Milwaukee - C 200,11
550790191003003,079,0251,Milwaukee - C 200,0
550790191003004,079,0251,Milwaukee - C 200,17
550790191003005,079,0251,Milwaukee - C 200,5
550790191003006,079,0251,Milwaukee - C 200,14
550790191003007,079,0251,Milwaukee - C 200,47
550790191003008,079,0251,Milwaukee - C 200,58
550790191003009,079,0251,Milwaukee - C 200,150
550790191003010,079,0251,Milwaukee - C 200,63
550790191003011,079,0251,Milwaukee - C 200,99
550790191003012,079,0251,Milwaukee - C 200,30
550790191003013,079,0251,Milwaukee - C 200,0
550790191003014,079,0251,Milwaukee - C 200,116
550790191003015,079,0251,Milwaukee - C 200,33
550790191003016,079,0251,Milwaukee - C 200,0
550790191003017,079,0251,Milwaukee - C 200,1
550790191003018,079,0251,Milwaukee - C 200,0
550790191003019,079,0251,Milwaukee - C 200,131
550790191003020,079,0251,Milwaukee - C 200,10
550790191003021,079,0251,Milwaukee - C 200,63
550790191003022,079,0251,Milwaukee - C 200,1
550790191003023,079,0251,Milwaukee - C 200,1
550790191003024,079,0251,Milwaukee - C 200,9
550790192001000,079,0240,Milwaukee - C 184,17
550790192001001,079,0240,Milwaukee - C 184,41
550790192001002,079,0240,Milwaukee - C 184,29
550790192001003,079,0241,Milwaukee - C 185,65
550790192001004,079,0240,Milwaukee - C 184,63
550790192001005,079,0240,Milwaukee - C 184,58
550790192001006,079,0240,Milwaukee - C 184,41
550790192001007,079,0240,Milwaukee - C 184,36
550790192001008,079,0240,Milwaukee - C 184,82
550790192001009,079,0240,Milwaukee - C 184,97
550790192001010,079,0240,Milwaukee - C 184,99
550790192001011,079,0240,Milwaukee - C 184,47
550790192001012,079,0240,Milwaukee - C 184,77
550790192002000,079,0240,Milwaukee - C 184,37
550790192002001,079,0240,Milwaukee - C 184,56
550790192002002,079,0240,Milwaukee - C 184,40
550790192002003,079,0240,Milwaukee - C 184,72
550790192002004,079,0240,Milwaukee - C 184,64
550790192002005,079,0240,Milwaukee - C 184,13
550790192002006,079,0240,Milwaukee - C 184,51
550790192002007,079,0240,Milwaukee - C 184,75
550790192002008,079,0240,Milwaukee - C 184,99
550790192002009,079,0240,Milwaukee - C 184,319
550790192002010,079,0240,Milwaukee - C 184,35
550790192003000,079,0240,Milwaukee - C 184,150
550790192003001,079,0240,Milwaukee - C 184,91
550790192003002,079,0240,Milwaukee - C 184,80
550790192003003,079,0241,Milwaukee - C 185,51
550790192003004,079,0241,Milwaukee - C 185,56
550790192003005,079,0241,Milwaukee - C 185,0
550790192003006,079,0241,Milwaukee - C 185,98
550790192003007,079,0241,Milwaukee - C 185,67
550790192003008,079,0240,Milwaukee - C 184,64
550790192003009,079,0240,Milwaukee - C 184,109
550790192003010,079,0240,Milwaukee - C 184,57
550790192003011,079,0240,Milwaukee - C 184,30
550790192004000,079,0243,Milwaukee - C 187,106
550790192004001,079,0243,Milwaukee - C 187,36
550790192004002,079,0243,Milwaukee - C 187,68
550790192004003,079,0243,Milwaukee - C 187,0
550790192004004,079,0243,Milwaukee - C 187,93
550790192004005,079,0243,Milwaukee - C 187,0
550790192004006,079,0243,Milwaukee - C 187,0
550790192004007,079,0243,Milwaukee - C 187,0
550790192004008,079,0243,Milwaukee - C 187,0
550790192004009,079,0243,Milwaukee - C 187,0
550790192004010,079,0243,Milwaukee - C 187,65
550790192004011,079,0243,Milwaukee - C 187,58
550790192004012,079,0243,Milwaukee - C 187,77
550790192004013,079,0243,Milwaukee - C 187,138
550790192004014,079,0243,Milwaukee - C 187,79
550790193001000,079,0241,Milwaukee - C 185,34
550790193001001,079,0241,Milwaukee - C 185,52
550790193001002,079,0241,Milwaukee - C 185,59
550790193001003,079,0241,Milwaukee - C 185,57
550790193001004,079,0241,Milwaukee - C 185,51
550790193001005,079,0241,Milwaukee - C 185,31
550790193001006,079,0241,Milwaukee - C 185,59
550790193001007,079,0241,Milwaukee - C 185,71
550790193001008,079,0241,Milwaukee - C 185,68
550790193001009,079,0241,Milwaukee - C 185,62
550790193001010,079,0241,Milwaukee - C 185,50
550790193001011,079,0241,Milwaukee - C 185,16
550790193001012,079,0241,Milwaukee - C 185,70
550790193002000,079,0241,Milwaukee - C 185,0
550790193002001,079,0241,Milwaukee - C 185,110
550790193002002,079,0241,Milwaukee - C 185,95
550790193002003,079,0242,Milwaukee - C 186,70
550790193002004,079,0242,Milwaukee - C 186,67
550790193002005,079,0243,Milwaukee - C 187,58
550790193002006,079,0243,Milwaukee - C 187,65
550790193002007,079,0243,Milwaukee - C 187,45
550790193002008,079,0243,Milwaukee - C 187,45
550790193002009,079,0243,Milwaukee - C 187,45
550790193002010,079,0243,Milwaukee - C 187,51
550790193002011,079,0243,Milwaukee - C 187,0
550790193002012,079,0243,Milwaukee - C 187,0
550790193003000,079,0242,Milwaukee - C 186,59
550790193003001,079,0242,Milwaukee - C 186,57
550790193003002,079,0242,Milwaukee - C 186,52
550790193003003,079,0242,Milwaukee - C 186,46
550790193003004,079,0242,Milwaukee - C 186,39
550790193003005,079,0242,Milwaukee - C 186,67
550790193003006,079,0242,Milwaukee - C 186,66
550790193003007,079,0242,Milwaukee - C 186,61
550790193003008,079,0243,Milwaukee - C 187,41
550790193003009,079,0242,Milwaukee - C 186,44
550790193003010,079,0242,Milwaukee - C 186,28
550790193003011,079,0242,Milwaukee - C 186,18
550790193003012,079,0243,Milwaukee - C 187,0
550790193003013,079,0243,Milwaukee - C 187,0
550790193003014,079,0243,Milwaukee - C 187,0
550790193003015,079,0243,Milwaukee - C 187,0
550790193004000,079,0242,Milwaukee - C 186,21
550790193004001,079,0242,Milwaukee - C 186,80
550790193004002,079,0242,Milwaukee - C 186,52
550790193004003,079,0242,Milwaukee - C 186,64
550790193004004,079,0242,Milwaukee - C 186,111
550790193004005,079,0242,Milwaukee - C 186,47
550790193004006,079,0242,Milwaukee - C 186,47
550790193004007,079,0242,Milwaukee - C 186,50
550790193004008,079,0242,Milwaukee - C 186,26
550790193004009,079,0242,Milwaukee - C 186,30
550790193004010,079,0242,Milwaukee - C 186,58
550790193004011,079,0242,Milwaukee - C 186,62
550790194001000,079,0209,Milwaukee - C 192,1089
550790194001001,079,0209,Milwaukee - C 192,74
550790194001002,079,0209,Milwaukee - C 192,88
550790194001003,079,0209,Milwaukee - C 192,86
550790194001004,079,0209,Milwaukee - C 192,0
550790194001005,079,0209,Milwaukee - C 192,115
550790194001006,079,0209,Milwaukee - C 192,60
550790194001007,079,0209,Milwaukee - C 192,41
550790194001008,079,0209,Milwaukee - C 192,35
550790194001009,079,0209,Milwaukee - C 192,52
550790194001010,079,0209,Milwaukee - C 192,41
550790194001011,079,0209,Milwaukee - C 192,44
550790194001012,079,0209,Milwaukee - C 192,37
550790194001013,079,0209,Milwaukee - C 192,44
550790194001014,079,0209,Milwaukee - C 192,50
550790194001015,079,0209,Milwaukee - C 192,64
550790194002000,079,0209,Milwaukee - C 192,38
550790194002001,079,0209,Milwaukee - C 192,305
550790194002002,079,0210,Milwaukee - C 193,57
550790194002003,079,0210,Milwaukee - C 193,120
550790194002004,079,0210,Milwaukee - C 193,515
550790194002005,079,0210,Milwaukee - C 193,0
550790194002006,079,0210,Milwaukee - C 193,58
550790194002007,079,0210,Milwaukee - C 193,45
550790194002008,079,0210,Milwaukee - C 193,98
550790194002009,079,0210,Milwaukee - C 193,122
550790194002010,079,0209,Milwaukee - C 192,157
550790194002011,079,0209,Milwaukee - C 192,257
550790194002012,079,0210,Milwaukee - C 193,40
550790195001000,079,0208,Milwaukee - C 191,95
550790195001001,079,0212,Milwaukee - C 195,54
550790195001002,079,0212,Milwaukee - C 195,63
550790195001003,079,0212,Milwaukee - C 195,61
550790195001004,079,0211,Milwaukee - C 194,114
550790195001005,079,0211,Milwaukee - C 194,139
550790195001006,079,0210,Milwaukee - C 193,214
550790195001007,079,0211,Milwaukee - C 194,86
550790195001008,079,0210,Milwaukee - C 193,91
550790195001009,079,0212,Milwaukee - C 195,56
550790195001010,079,0212,Milwaukee - C 195,46
550790195001011,079,0212,Milwaukee - C 195,36
550790195001012,079,0212,Milwaukee - C 195,44
550790195001013,079,0212,Milwaukee - C 195,55
550790195001014,079,0211,Milwaukee - C 194,49
550790195001015,079,0211,Milwaukee - C 194,53
550790195001016,079,0211,Milwaukee - C 194,105
550790195002000,079,0212,Milwaukee - C 195,53
550790195002001,079,0212,Milwaukee - C 195,54
550790195002002,079,0212,Milwaukee - C 195,73
550790195002003,079,0212,Milwaukee - C 195,69
550790195002004,079,0212,Milwaukee - C 195,65
550790195002005,079,0211,Milwaukee - C 194,63
550790195002006,079,0211,Milwaukee - C 194,60
550790195002007,079,0211,Milwaukee - C 194,50
550790195002008,079,0211,Milwaukee - C 194,98
550790195002009,079,0211,Milwaukee - C 194,110
550790195002010,079,0210,Milwaukee - C 193,127
550790195002011,079,0210,Milwaukee - C 193,95
550790195002012,079,0210,Milwaukee - C 193,91
550790195002013,079,0210,Milwaukee - C 193,99
550790195002014,079,0210,Milwaukee - C 193,70
550790195002015,079,0210,Milwaukee - C 193,177
550790195002016,079,0212,Milwaukee - C 195,88
550790195002017,079,0212,Milwaukee - C 195,45
550790195002018,079,0212,Milwaukee - C 195,51
550790195002019,079,0211,Milwaukee - C 194,101
550790195002020,079,0211,Milwaukee - C 194,171
550790195002021,079,0212,Milwaukee - C 195,179
550790196001000,079,0207,Milwaukee - C 190,45
550790196001001,079,0207,Milwaukee - C 190,76
550790196001002,079,0207,Milwaukee - C 190,43
550790196001003,079,0207,Milwaukee - C 190,39
550790196001004,079,0207,Milwaukee - C 190,39
550790196001005,079,0207,Milwaukee - C 190,5
550790196001006,079,0207,Milwaukee - C 190,108
550790196001007,079,0207,Milwaukee - C 190,83
550790196001008,079,0207,Milwaukee - C 190,53
550790196001009,079,0207,Milwaukee - C 190,78
550790196001010,079,0207,Milwaukee - C 190,54
550790196001011,079,0207,Milwaukee - C 190,34
550790196001012,079,0207,Milwaukee - C 190,63
550790196002000,079,0207,Milwaukee - C 190,46
550790196002001,079,0207,Milwaukee - C 190,50
550790196002002,079,0207,Milwaukee - C 190,115
550790196002003,079,0207,Milwaukee - C 190,41
550790196002004,079,0207,Milwaukee - C 190,61
550790196002005,079,0207,Milwaukee - C 190,59
550790196002006,079,0207,Milwaukee - C 190,88
550790196002007,079,0207,Milwaukee - C 190,70
550790196002008,079,0207,Milwaukee - C 190,39
550790196002009,079,0207,Milwaukee - C 190,45
550790196002010,079,0207,Milwaukee - C 190,135
550790196002011,079,0207,Milwaukee - C 190,41
550790196002012,079,0207,Milwaukee - C 190,28
550790196003000,079,0207,Milwaukee - C 190,81
550790196003001,079,0207,Milwaukee - C 190,530
550790196003002,079,0208,Milwaukee - C 191,66
550790196003003,079,0208,Milwaukee - C 191,75
550790196003004,079,0208,Milwaukee - C 191,42
550790196003005,079,0208,Milwaukee - C 191,48
550790196003006,079,0208,Milwaukee - C 191,62
550790196003007,079,0208,Milwaukee - C 191,66
550790196003008,079,0207,Milwaukee - C 190,114
550790196004000,079,0208,Milwaukee - C 191,283
550790196004001,079,0208,Milwaukee - C 191,78
550790196004002,079,0208,Milwaukee - C 191,29
550790196004003,079,0208,Milwaukee - C 191,34
550790196004004,079,0208,Milwaukee - C 191,38
550790196004005,079,0208,Milwaukee - C 191,30
550790196004006,079,0208,Milwaukee - C 191,34
550790196004007,079,0208,Milwaukee - C 191,72
550790196004008,079,0208,Milwaukee - C 191,23
550790196004009,079,0208,Milwaukee - C 191,52
